Activity,Quantity,CaseID,Timestamp
"ZFX44CFTQDWNEQH6O6MWSTOLFGLF7IVDAMKY5G6KYJYAETCFPPDW3TCSCY",25,"QHGQ6D2YVWKSJSRUNPRCJ2TN5LPXRP2ADMB6TUWGGEHFRDL3FSITRBURBQ","2022-01-19 13:11:54.000"
"OJGTHEJ2O5NXN7FVXDZZEEJTUEQHHCIYIE5MWY6BEFVVLZ2KANJODBOKGA",0,"QHGQ6D2YVWKSJSRUNPRCJ2TN5LPXRP2ADMB6TUWGGEHFRDL3FSITRBURBQ","2022-01-19 13:12:38.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",200,"GDUVISPFSIPPUUYTHZKLJ3BXSKN4XX6MHHKVINNL3G7N7EIAY6USO7L3DQ","2022-01-19 13:13:00.000"
"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4",17,"G4GQZ2GHZJ7UP6NRYBHZKNZILT47VIEBJ22E4NIPKHW67IWKYPG52AKHKI","2022-01-19 13:13:48.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",17,"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4","2022-01-19 13:13:48.000"
"I3XGO7B7ETTRIVGA5UDPE6APSJKH567VHEPT7PX4KU57TM2SV4BDPW364A",0,"I3XGO7B7ETTRIVGA5UDPE6APSJKH567VHEPT7PX4KU57TM2SV4BDPW364A","2022-01-19 13:15:24.000"
"7FOA3EAJ3SKGY35HMWSV4U4ETY62LFPDH4VHABZNKEMDJJ5AFP3R2HDGHQ",0,"7FOA3EAJ3SKGY35HMWSV4U4ETY62LFPDH4VHABZNKEMDJJ5AFP3R2HDGHQ","2022-01-19 13:16:56.000"
"OJGTHEJ2O5NXN7FVXDZZEEJTUEQHHCIYIE5MWY6BEFVVLZ2KANJODBOKGA",0,"R2SPXCEQTPRXM76ONYQ4ZO4J4INVPUOPGRDJUQ3QPLUJT2PEIC25GDR6U4","2022-01-19 13:18:28.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",32,"ZXQ5IABVVSJUILXU7WJ6YNWNJELPS2KX2L4EEJEUENRCQEYDXTEKPJ47FM","2022-01-19 13:21:40.000"
"DLGBIQXQ3DKC4VRVLSFT6IRS3OUMFHGGVD2LJQALEYYQ4GBSDBZW27G6S4",56,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:21:45.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",477,"SBXVY37E2HHMQH3HJJ6X6MO224JJJ4AYZA6FXIKJMEDB4AS4KI3O4SQN5Q","2022-01-19 13:25:15.000"
"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4",90,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:25:15.000"
"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU",90,"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4","2022-01-19 13:25:15.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",3000,"FUXP67ICAL6BHF75W23BGXPIQ5Q3G2KMV4RVKEUOQOUJNGOSYUETKR3KHA","2022-01-19 13:25:54.000"
"F2M7D27NRTIUFIKUUHNBDQFDN42WZSAOZRC3CBYKDGX6BX6YKYTKLBICSY",149,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:27:35.000"
"F2M7D27NRTIUFIKUUHNBDQFDN42WZSAOZRC3CBYKDGX6BX6YKYTKLBICSY",20,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:27:57.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",1120,"E5HZNOGMZCLE7QAYG76JPP5ULDV5EVNR2P3VASSNQ2FDSLQGRVNEMCTVXQ","2022-01-19 13:28:14.000"
"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4",205,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:28:14.000"
"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU",205,"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4","2022-01-19 13:28:14.000"
"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4",4,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:28:14.000"
"G4GQZ2GHZJ7UP6NRYBHZKNZILT47VIEBJ22E4NIPKHW67IWKYPG52AKHKI",4,"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4","2022-01-19 13:28:14.000"
"F2M7D27NRTIUFIKUUHNBDQFDN42WZSAOZRC3CBYKDGX6BX6YKYTKLBICSY",1,"E7QTCJL2AMGJTTDLTMIVOCOEUXAXK3JJZEV6YBIOVZVNTSJMTFLIGW5HAA","2022-01-19 13:28:27.000"
"2ZIQ2SNUWNRFCEXIGPM7MKHX4FSQPUCMQDWZXAFYZMYNQHSXUEVVV6WE7M",0,"2ZIQ2SNUWNRFCEXIGPM7MKHX4FSQPUCMQDWZXAFYZMYNQHSXUEVVV6WE7M","2022-01-19 13:28:45.000"
"2ZIQ2SNUWNRFCEXIGPM7MKHX4FSQPUCMQDWZXAFYZMYNQHSXUEVVV6WE7M",544,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:29:11.000"
"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4",92,"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU","2022-01-19 13:29:11.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",92,"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4","2022-01-19 13:29:11.000"
"F2M7D27NRTIUFIKUUHNBDQFDN42WZSAOZRC3CBYKDGX6BX6YKYTKLBICSY",1493,"E7QTCJL2AMGJTTDLTMIVOCOEUXAXK3JJZEV6YBIOVZVNTSJMTFLIGW5HAA","2022-01-19 13:29:59.000"
"C7E53W7AMGG5HY7R3UCFSZQK2YRVHBBLU3YECIWQ264CGKWE3GOPWZZOJ4",260,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:32:15.000"
"EOTX7I5HTK6BIVR2L4XCZS2SAHW4LND7FPTSQFQ5E2ZSM6YRWRUGYQK6UE",460,"C7E53W7AMGG5HY7R3UCFSZQK2YRVHBBLU3YECIWQ264CGKWE3GOPWZZOJ4","2022-01-19 13:32:37.000"
"C7E53W7AMGG5HY7R3UCFSZQK2YRVHBBLU3YECIWQ264CGKWE3GOPWZZOJ4",1,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:32:46.000"
"EOTX7I5HTK6BIVR2L4XCZS2SAHW4LND7FPTSQFQ5E2ZSM6YRWRUGYQK6UE",1,"C7E53W7AMGG5HY7R3UCFSZQK2YRVHBBLU3YECIWQ264CGKWE3GOPWZZOJ4","2022-01-19 13:33:08.000"
"2AISZVYVX2DS6PXD6GC7GFZCW4DTXRSMR3E3ETOMMDGUZHXQU4YFLI6B4E",0,"2AISZVYVX2DS6PXD6GC7GFZCW4DTXRSMR3E3ETOMMDGUZHXQU4YFLI6B4E","2022-01-19 13:34:13.000"
"AUR635PQMRAEOBEQ2VGP3IKO6P432EJNYAIIZ5DEDOPIYKJ7NDPIA7PU5Q",544,"2ZIQ2SNUWNRFCEXIGPM7MKHX4FSQPUCMQDWZXAFYZMYNQHSXUEVVV6WE7M","2022-01-19 13:35:06.000"
"2AISZVYVX2DS6PXD6GC7GFZCW4DTXRSMR3E3ETOMMDGUZHXQU4YFLI6B4E",25,"TNX5WZG6HHYZ5ZDHEGMFEL7J66SAIUUF2JWLNIDRRGPUAZYC5BYNYSNSPM","2022-01-19 13:36:07.000"
"OJGTHEJ2O5NXN7FVXDZZEEJTUEQHHCIYIE5MWY6BEFVVLZ2KANJODBOKGA",0,"TNX5WZG6HHYZ5ZDHEGMFEL7J66SAIUUF2JWLNIDRRGPUAZYC5BYNYSNSPM","2022-01-19 13:36:42.000"
"3OAWVRYWJ5IWPDB3RRCYQAYDLIP4DJ7O3AAC5HOVADDAHSRPNJFHJSL7DY",169,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:37:26.000"
"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4",94,"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU","2022-01-19 13:37:26.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",94,"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4","2022-01-19 13:37:26.000"
"IPG67E5YTW7HPUYQ5KZ27WPJAITQ5GM67H5UUDEQMIYIJOHBI3D5MOVQEI",0,"IPG67E5YTW7HPUYQ5KZ27WPJAITQ5GM67H5UUDEQMIYIJOHBI3D5MOVQEI","2022-01-19 13:37:30.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",333,"F2M7D27NRTIUFIKUUHNBDQFDN42WZSAOZRC3CBYKDGX6BX6YKYTKLBICSY","2022-01-19 13:38:32.000"
"3OAWVRYWJ5IWPDB3RRCYQAYDLIP4DJ7O3AAC5HOVADDAHSRPNJFHJSL7DY",136,"QF5ACDZXSCMMXJ6DDDE6Y4QQ5KN4VYTWC2TLCG63LQ3DLQBDQNF45N3SDM","2022-01-19 13:39:07.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",14551,"IV4VQ5DW3JVUMRBXBBOAKASTAGOUXFRZPPHIC2HHSW2G4QYICNCYW2AXPU","2022-01-19 13:40:17.000"
"OYONGTTE3MOT425SADR3ZMFGYROJMKMMAZNNW7JAWTTOLHLZOYII4UDDFA",1000,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:41:09.000"
"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4",122,"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU","2022-01-19 13:41:09.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",122,"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4","2022-01-19 13:41:09.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",305,"3OAWVRYWJ5IWPDB3RRCYQAYDLIP4DJ7O3AAC5HOVADDAHSRPNJFHJSL7DY","2022-01-19 13:41:35.000"
"OYONGTTE3MOT425SADR3ZMFGYROJMKMMAZNNW7JAWTTOLHLZOYII4UDDFA",1000,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:43:51.000"
"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4",122,"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU","2022-01-19 13:43:51.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",122,"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4","2022-01-19 13:43:51.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",1000,"PXMUJV366CPWAJNREPXD4SDFIF4NBRHI5XDYYJPL5W745XLGCJBI63NGDY","2022-01-19 13:43:51.000"
"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4",93,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:43:51.000"
"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU",93,"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4","2022-01-19 13:43:51.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",182,"BGMUUHR2ZGKHYFTOTXMIIH4K6XHYWHFFUXHNGMRKJYUDS44VTMFUE3PJCQ","2022-01-19 13:44:04.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",1000,"OYONGTTE3MOT425SADR3ZMFGYROJMKMMAZNNW7JAWTTOLHLZOYII4UDDFA","2022-01-19 13:45:14.000"
"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4",143,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:45:14.000"
"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU",143,"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4","2022-01-19 13:45:14.000"
"4LTJKG3G2ADASPHUAKUZ6WHLRNP4FVU3OC2L5XYER7NFHBEJCU2PJBZ2DM",3,"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU","2022-01-19 13:45:27.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",1000,"PXMUJV366CPWAJNREPXD4SDFIF4NBRHI5XDYYJPL5W745XLGCJBI63NGDY","2022-01-19 13:46:02.000"
"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4",120,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:46:02.000"
"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU",120,"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4","2022-01-19 13:46:02.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",1000,"OYONGTTE3MOT425SADR3ZMFGYROJMKMMAZNNW7JAWTTOLHLZOYII4UDDFA","2022-01-19 13:47:03.000"
"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4",121,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:47:03.000"
"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU",121,"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4","2022-01-19 13:47:03.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",500,"OYONGTTE3MOT425SADR3ZMFGYROJMKMMAZNNW7JAWTTOLHLZOYII4UDDFA","2022-01-19 13:49:14.000"
"DLGBIQXQ3DKC4VRVLSFT6IRS3OUMFHGGVD2LJQALEYYQ4GBSDBZW27G6S4",391,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:52:00.000"
"GXIAUXCKYDW4HBSSVVRK2TRI65QUDBNPQZ5S446IYSCJQQETGBWWWVCTTE",200,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:55:57.000"
"C7E53W7AMGG5HY7R3UCFSZQK2YRVHBBLU3YECIWQ264CGKWE3GOPWZZOJ4",300,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 13:57:07.000"
"EOTX7I5HTK6BIVR2L4XCZS2SAHW4LND7FPTSQFQ5E2ZSM6YRWRUGYQK6UE",300,"C7E53W7AMGG5HY7R3UCFSZQK2YRVHBBLU3YECIWQ264CGKWE3GOPWZZOJ4","2022-01-19 13:58:26.000"
"DLGBIQXQ3DKC4VRVLSFT6IRS3OUMFHGGVD2LJQALEYYQ4GBSDBZW27G6S4",370,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 14:00:37.000"
"K6G4D3QMYRV2YXFK4UDOKOD4URNDP7MJ4EMAV55OZD6ZLLDCXHQKJNIS4E",28,"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU","2022-01-19 14:02:26.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",62,"2HGZ2WLDORPTZWJXN6ZRQBZX2FCOMQMGTXYHGC2ICF3ZMEFVUPSUPXZJ6U","2022-01-19 14:06:04.000"
"O2DLBJPZKT5I3KKXY33U36RDFGOHE7HBQQB7VVJZG7R5XDVTM5TJTTTDSI",0,"O2DLBJPZKT5I3KKXY33U36RDFGOHE7HBQQB7VVJZG7R5XDVTM5TJTTTDSI","2022-01-19 14:11:32.000"
"O2DLBJPZKT5I3KKXY33U36RDFGOHE7HBQQB7VVJZG7R5XDVTM5TJTTTDSI",91,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 14:12:02.000"
"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4",73,"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU","2022-01-19 14:12:02.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",73,"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4","2022-01-19 14:12:02.000"
"MYMQIQXE2N5Z532IJCW7OII7LAUK2IMZ72MRJKFKZCOFUUGI5JVMLPMHQE",0,"MYMQIQXE2N5Z532IJCW7OII7LAUK2IMZ72MRJKFKZCOFUUGI5JVMLPMHQE","2022-01-19 14:15:15.000"
"OJGTHEJ2O5NXN7FVXDZZEEJTUEQHHCIYIE5MWY6BEFVVLZ2KANJODBOKGA",0,"KFJKULZ5V4VST2L2DE4SK7DNAYYZDLGJB43BAR3GK2PQVWGXKZYY7HBV5Q","2022-01-19 14:22:09.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",488,"B5WMJWSJ3ELBFOC76UWFFCWDUR5F6AQ4QIHV3FTMUYN26UMTPA3XYBYW5E","2022-01-19 14:22:18.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",461,"PTYMY2XZPZVOBQFOUPAEWR47BBMGYUP3PFO5KS57VWW4TTRRO2XKRGTB2Y","2022-01-19 14:26:31.000"
"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4",84,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 14:26:31.000"
"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU",84,"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4","2022-01-19 14:26:31.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",100,"CQ6OTFWGVNXTHZTP3RIGFNJLMDCBEKVB7JVKPRUWZ2AWDAW6324RWAJ3OM","2022-01-19 14:35:49.000"
"ZHES57I43J74GBAU3GUDXU3RM2XSXBV4BZF7XN3FZQ3JOFT3OEPPMCCMLY",57,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 14:40:02.000"
"JTKLW4MUFA735XAMO2II6OVT7MPMKVU2ZCY7RGQJYMBIUYCJKGER7RQ2WM",1,"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU","2022-01-19 14:46:26.000"
"3OAWVRYWJ5IWPDB3RRCYQAYDLIP4DJ7O3AAC5HOVADDAHSRPNJFHJSL7DY",380,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 14:50:05.000"
"3OAWVRYWJ5IWPDB3RRCYQAYDLIP4DJ7O3AAC5HOVADDAHSRPNJFHJSL7DY",1,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 14:50:22.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",30,"V5JBEEMXCCVMATLQFFUEHKWEOHHRKJXCSTDOCDQSOJVVX4RQG6BE4OTSHE","2022-01-19 14:52:59.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",252,"A3TQLIGOKQXOQWESJI7JGKCNBFTES4SVRZ6DNLUFFPDJZLHNPBGPCYO5KQ","2022-01-19 14:53:17.000"
"CQ6OTFWGVNXTHZTP3RIGFNJLMDCBEKVB7JVKPRUWZ2AWDAW6324RWAJ3OM",97,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 15:00:40.000"
"CQ6OTFWGVNXTHZTP3RIGFNJLMDCBEKVB7JVKPRUWZ2AWDAW6324RWAJ3OM",1,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 15:02:20.000"
"3OAWVRYWJ5IWPDB3RRCYQAYDLIP4DJ7O3AAC5HOVADDAHSRPNJFHJSL7DY",395,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 15:02:38.000"
"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4",9,"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU","2022-01-19 15:02:47.000"
"G4GQZ2GHZJ7UP6NRYBHZKNZILT47VIEBJ22E4NIPKHW67IWKYPG52AKHKI",9,"TXY2RRX6I5INCDASONMXOK6CP7TH75F25TEMMFWJTMU4S2H2MO3MS537K4","2022-01-19 15:02:47.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",776,"3OAWVRYWJ5IWPDB3RRCYQAYDLIP4DJ7O3AAC5HOVADDAHSRPNJFHJSL7DY","2022-01-19 15:03:39.000"
"T2RVXMHASWRGYTEOQHRDNMCWD6JDJZKAJ7M542YIUADO7LHRUTNAYILSUY",0,"T2RVXMHASWRGYTEOQHRDNMCWD6JDJZKAJ7M542YIUADO7LHRUTNAYILSUY","2022-01-19 15:10:00.000"
"T2RVXMHASWRGYTEOQHRDNMCWD6JDJZKAJ7M542YIUADO7LHRUTNAYILSUY",100,"5IMSJKXQHPPLGECB4IGMIXHYSMRPMQFREVOPX5QELY5AOT3W63JLKUOQME","2022-01-19 15:10:22.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",100,"T2RVXMHASWRGYTEOQHRDNMCWD6JDJZKAJ7M542YIUADO7LHRUTNAYILSUY","2022-01-19 15:11:15.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",755,"XQJRIEXIDGNUF6R6J5HKPXIBSFVJIOZJ7U2D42J4IJ4CT4GU2U2ZMDPZ44","2022-01-19 15:13:09.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",308,"UD4D3IWK7R4QZNBAANNIDCBJGRHF2CQT2AWHVRR3GAT4MA6XBT5JFOO5MA","2022-01-19 15:14:01.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",399,"DLGBIQXQ3DKC4VRVLSFT6IRS3OUMFHGGVD2LJQALEYYQ4GBSDBZW27G6S4","2022-01-19 15:14:28.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",499,"JTKLW4MUFA735XAMO2II6OVT7MPMKVU2ZCY7RGQJYMBIUYCJKGER7RQ2WM","2022-01-19 15:16:53.000"
"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE",100,"FQSZLT3LOQ3LDA2MCLXMYQHWBXKBXW7GYGOHPVVA37I2JDSRGVDJ2MTYWE","2022-01-19 15:17:01.000"
"FCEVZ36JNJWDLQPO26KDCQCFTRF5DACHYZ4A4532CAYOQXKLDI4SVMXYZI",73,"EJGN54S3OSQXDX5NYOGYZBGLIZZEKQSROO3AXKX2WPJ2CRMAW57YMDXWWE","2022-01-19 15:17:01.000"
"O6CDEA7NCJASQSYSAMLPGLICTTPP3BGVOCPYFGCFT54O4SCXGN3ULAOYPU",73,"FCEVZ36JNJWDLQPO26KDCQCFTRF5DACHYZ4A4532CAYOQXKLDI4SVMXYZI","2022-01-19 15:17:01.000"
