Activity,Quantity,CaseID,Timestamp
proxy,0,"Y6ZHYSEHHSXV6HPX3FIBO2D6CBX5KSIL7CH5LPPHCMYJLYGMO43MOKEODI","2022-01-19 21:53:31.000"
proxy,0,"7D2S6MC3PICUIRDAMNF4TGZPO5DXIWOF3EVYUYJC4GJCCP32X2HAICVDVY","2022-01-19 21:53:31.000"
proxy,0,"NRK25NECP7KIDL6VXEINZ3TMWYRUGW6ZR6QIFM275GU7P4JO5FEFND3J5M","2022-01-19 21:53:31.000"
proxy,0,"AX5DMYXZA5JSVT7DVKPR62YQL4B234LL2WNUNVZWRWZQALEGUBPYR4ZVCI","2022-01-19 21:53:36.000"
proxy,0,"NCS3PSESCHJGZI2ZCI4AYQNBOQBGAB6Y6GQNESPAN7FVRHCQNDMZUIVJV4","2022-01-19 21:53:53.000"
proxy,0,"NRK25NECP7KIDL6VXEINZ3TMWYRUGW6ZR6QIFM275GU7P4JO5FEFND3J5M","2022-01-19 21:54:06.000"
proxy,0,"2H5DP3QEIDTQJ22TTXPOSNEUHMZN4SD3FI7K7B25BQLSD2XVY64WBRKRTM","2022-01-19 21:54:19.000"
proxy,0,"7D2S6MC3PICUIRDAMNF4TGZPO5DXIWOF3EVYUYJC4GJCCP32X2HAICVDVY","2022-01-19 21:54:24.000"
proxy,0,"ITOIYLGDXAS3AT5TVFMD2OU4L7Q5FZOFMJK7T3C3AX4O75RQGPFDL4UPZE","2022-01-19 21:54:28.000"
proxy,0,"RZCWB7J7TVZUB5GZVQC57BFM6GQ4IXBFNYAQQXQ6YGJOLONZ4MI3Y45KCM","2022-01-19 21:54:37.000"
proxy,0,"ITOIYLGDXAS3AT5TVFMD2OU4L7Q5FZOFMJK7T3C3AX4O75RQGPFDL4UPZE","2022-01-19 21:54:45.000"
proxy,0,"2H5DP3QEIDTQJ22TTXPOSNEUHMZN4SD3FI7K7B25BQLSD2XVY64WBRKRTM","2022-01-19 21:55:12.000"
proxy,0,"FCKC2TKF64CPJ4MDMNNQW5O242YG4R5KHR72EMZ2DBSA5CTC2RRB4UO4Z4","2022-01-19 21:55:25.000"
proxy,0,"ZYRJFWCZ2D2WVC6ZGBYNOOULHMPJQETO5SI44J3RLRAQZ6X7VNWCFLRU64","2022-01-19 21:55:34.000"
proxy,0,"2H5DP3QEIDTQJ22TTXPOSNEUHMZN4SD3FI7K7B25BQLSD2XVY64WBRKRTM","2022-01-19 21:55:38.000"
